run,dir,n_win,n_moving,mae_raw,mae,bias,rmse,nll,cov68,sig_mean,mae_slow,false_stops,stop_latency_s,c10_drift_pct,c10_end_m,c10_after_stop_m,c10_rmse_m,c30_drift_pct,c30_end_m,c30_after_stop_m,c30_rmse_m,c60_drift_pct,c60_end_m,c60_after_stop_m,c60_rmse_m,turn_drift_pct,turn_end_m,turn_after_stop_m,turn_rmse_m,fold,cfg,model,rate,win,split,aug,seed,params,epochs,val_nll
3,AB,1082,939,0.12875674664974213,0.1489870399236679,-0.06732787191867828,0.2073071002960205,-1.345692753791809,0.6794462193823216,0.15597444772720337,0.3886486887931824,0,0.5999999999999943,0.6689391625483022,1.9097181718571694,1.888980025286043,3.2002128631964175,1.4569414522014925,3.1873707489508245,3.038150934074805,1.4894403549985453,3.479135281393034,3.6730114036446198,3.5312588908345006,1.8385358673310952,1.4887801340003446,3.2763014783795747,3.127872144138353,1.4726133597071094,1,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,18,-1.3292
4,BA,935,832,0.10839121043682098,0.15064826607704163,-0.07545515894889832,0.2150772511959076,-1.558817744255066,0.7091346153846154,0.1429046094417572,0.5498893857002258,0,0.7999999999999972,1.6159339952098235,4.444102984869648,4.4034598861786,4.595460714451553,1.6977735799303206,3.2804017714307774,3.2323011674869218,1.5003082799079186,5.629657455938983,4.53153062986346,4.481964970210173,1.5996521622008328,4.921630368430274,4.803108519977669,4.75523773161798,1.59451511539274,1,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,18,-1.3292
14,AB,774,684,0.1478355973958969,0.1836109310388565,-0.049001242965459824,0.28871646523475647,-1.0883487462997437,0.7894736842105263,0.24382001161575317,0.573495626449585,0,0.10000000000000853,8.136887680928924,22.077388670012347,22.921741667380687,10.509006175786071,5.072930581142987,8.692866267239607,9.520596877184447,3.75706780091427,,,,,3.8918232885690784,8.714938158499306,9.610696833970747,2.852233465840227,1,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,18,-1.3292
15,BA,830,733,0.1690259575843811,0.1952342540025711,-0.05674714967608452,0.26109087467193604,-0.9236985445022583,0.6889495225102319,0.2089495211839676,0.4268950819969177,0,0.10000000000000853,1.7276966974907189,4.633122220120265,4.554768667896291,1.7374582477732883,1.8065895443908129,3.0412476291146127,3.1720251617945188,2.4983145219056744,11.299860990100301,4.657860629892653,4.5152459687955755,2.288610756245187,4.524038983472706,4.4496447082287816,4.508349472371668,2.468025698302683,1,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,18,-1.3292
5,AB,1000,914,0.09697474539279938,0.12995731830596924,0.02239411324262619,0.20018082857131958,-1.573789119720459,0.688183807439825,0.122831791639328,0.5868791341781616,0,0.3999999999999915,2.8649408599586668,8.080654423328536,7.808290919630944,2.3109161823167343,3.1749797315421944,6.740996988588403,6.458609442040826,2.4678363333135453,6.56726415970301,6.84416163707556,6.599423823980608,2.240121584716159,3.299074085958754,7.356279816972634,7.070861957009734,2.5976801244844014,2,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,29,-1.5701
6,BA,937,854,0.10046576708555222,0.11625410616397858,0.007826849818229675,0.1806800365447998,-1.5717828273773193,0.7060889929742389,0.12053762376308441,0.734789252281189,0,0.19999999999998863,1.3899023712722445,3.9484992270519395,4.0880800017382155,3.665145301958782,3.369760388139824,6.862679376275648,6.974991443194578,5.191427510375595,5.886084400880758,5.335132637365711,5.422448027082064,1.7362558882205688,4.743529838864099,4.86213503960065,4.989540342628239,2.023472326416675,2,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,29,-1.5701
16,AB,971,877,0.11553448438644409,0.14206120371818542,0.03936788812279701,0.22591271996498108,-1.4527125358581543,0.6750285062713797,0.12636852264404297,0.711811900138855,0,0.20000000000000284,6.060569442098668,16.829353260249825,16.94602381466369,7.2187554826973725,6.324537802243068,12.498703686749941,12.585774833007257,5.011450000039034,10.97809767404707,9.286727151603383,9.441046255839234,4.050133313204822,6.168888594023426,14.212373135924722,14.282559468947223,6.252868093675707,2,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,29,-1.5701
17,BA,898,802,0.12175480276346207,0.12645235657691956,-0.010518665425479412,0.1932961493730545,-1.3957492113113403,0.6496259351620948,0.1306786835193634,0.6713578104972839,0,0.09999999999999432,7.7018152028236955,21.26505489042341,21.531725253166012,10.522197473473994,5.379681491448472,10.626846311494157,10.901820775546263,4.429762194872115,9.418286567835636,6.460985900137401,6.735498695113991,2.318916705147961,7.272677653930095,7.217663236980837,7.4843009425899325,2.420613531397333,2,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,29,-1.5701
7,AB,1009,907,0.12013082951307297,0.1698722392320633,0.036194946616888046,0.23794974386692047,-1.2990450859069824,0.6527012127894156,0.12466013431549072,0.6197500228881836,0,0.10000000000000853,2.8858624817748737,8.210948504203195,8.190988809463054,3.945750097593827,3.9106859444041286,8.282491025097107,8.328146118796406,4.469091077400326,6.138992302267659,6.336973097894581,6.542943417942704,2.0028284227035416,3.5382882583044535,7.927225881027349,8.013316791815129,3.4789642152736344,3,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,24,-1.4126
9,BA,994,905,0.10603930801153183,0.13717786967754364,0.048754580318927765,0.18795646727085114,-1.4365640878677368,0.6817679558011049,0.12546537816524506,0.5883839130401611,0,0.09999999999999432,2.4255681899064645,6.935826156638724,6.723854026265917,1.998802993095235,4.0083359105804695,8.81469243268087,8.396103242689348,3.2998073312710003,5.86371334295005,6.281204234472079,5.923231224413998,2.3079652466203266,6.2061879389646135,6.3075871594607955,5.962670138004855,2.412363064192111,3,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,24,-1.4126
18,AB,843,743,0.10517112910747528,0.1631249636411667,-0.007203891407698393,0.23618973791599274,-1.506901502609253,0.7496635262449529,0.15616919100284576,0.47703683376312256,0,0.3999999999999915,2.547689977600091,6.908678891838382,6.977686116791773,6.147424572891861,4.012384525154113,6.889704039209434,7.7345083750188675,2.341673892459657,18.58357385252824,7.800326384849311,8.70926259321247,3.0443747212607986,2.7996711135927024,6.210919631883948,7.014454109187278,2.7072782044023875,3,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,24,-1.4126
19,BA,735,647,0.21815113723278046,0.2772160768508911,0.04914960637688637,0.5197743773460388,-0.5737196207046509,0.6692426584234931,0.24477913975715637,1.2233651876449585,0,0.10000000000000853,5.8730649189085025,15.39584679465685,15.048866930771622,7.248810722027581,6.70331598678061,9.825796855176439,9.45841065044648,3.7141947924918832,,,,,9.721149397261225,9.469113380001072,9.10793813238929,4.031621078313798,3,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,24,-1.4126
10,AB,751,673,0.1570214480161667,0.2104998677968979,0.04008171707391739,0.30255448818206787,-0.940012514591217,0.8172362555720654,0.30492666363716125,0.8441414833068848,0,0.09999999999999432,3.5901666806463433,9.78610573005214,10.124134188566819,2.401895251404847,4.8488535913894735,8.671675386374543,9.011293809549002,2.155722942029341,,,,,4.007837646884898,8.751526514705848,9.088992548773538,2.013216802458673,4,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,17,-1.232
11,BA,705,595,0.3367833197116852,0.30178144574165344,0.021416857838630676,0.5890324711799622,-0.30309998989105225,0.7630252100840336,0.4531669616699219,0.9830812215805054,0,0.20000000000000284,1.2718790543568514,3.41504097218536,3.3124174449071493,4.111444840011298,5.894093877484616,8.132279495565509,9.055363354944365,2.522325249556112,,,,,7.877761578856263,7.6297010504262985,8.574823338648311,2.5128512870214452,4,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,17,-1.232
20,AB,848,751,0.17687936127185822,0.21229083836078644,0.009683951735496521,0.3282712697982788,-1.0192428827285767,0.7789613848202397,0.25603386759757996,0.4744987487792969,0,0.6999999999999886,4.104219861763986,11.196121155801258,10.90267809733949,8.856512416939989,5.211303714619029,9.048905283639332,8.888057742708629,5.594319655702132,15.675409544881209,7.74701183549911,7.955490342198239,3.0443884489122333,4.598816825056468,10.310336121304918,10.073094818984265,7.311766344559047,4,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,17,-1.232
21,BA,892,800,0.15702402591705322,0.21528995037078857,0.031079718843102455,0.3006270229816437,-1.134860873222351,0.76375,0.22881056368350983,0.7467094659805298,0,0.9000000000000057,5.046711888743168,14.017012734730157,13.901912346432402,8.580043784677198,6.640484879310031,12.44383719121659,13.031819279270664,5.051721481993057,12.49531322562155,7.948127403524146,8.492933596059617,3.1076357370328886,8.433487150810317,8.334708662919883,8.839307626686642,3.137833605958609,4,cnn_r100_w256_s1,cnn,100,256,gk5,1,1,57602,17,-1.232
1,AB,1147,1014,0.1780732423067093,0.18773524463176727,0.11376330256462097,0.2761252224445343,-0.9844092130661011,0.6045364891518737,0.161733478307724,0.39928939938545227,0,0.4000000000000057,7.436722289707671,21.833256567795825,21.737136022782494,11.457870141186804,5.1294878425909785,11.740209668643478,11.768448749898052,8.069942080042376,7.9796350340385,11.15332788106547,11.047902072398257,6.140832972072193,5.048231641904424,11.331471915226409,11.35719136602099,7.699098861011028,0,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,23,-1.3766
2,BA,974,915,0.12486005574464798,0.11435938626527786,-0.0395636148750782,0.14914818108081818,-1.3745652437210083,0.6284153005464481,0.13686470687389374,0.5098057985305786,0,0.7000000000000028,2.0776731070786654,5.838703298614727,5.7506327187140585,4.380865530675539,1.2699294765878535,2.664333956260561,2.862248881086795,0.872508762279437,2.4473241178289045,2.530499580513605,2.755193357011101,1.4683752642840342,2.579225909998185,2.583267982770326,2.8090427396915247,1.4437525633347803,0,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,23,-1.3766
12,AB,728,654,0.22513948380947113,0.29562824964523315,0.058570291846990585,0.36203357577323914,-0.7169278860092163,0.5290519877675841,0.24297721683979034,1.1365832090377808,0,0.09999999999999432,4.262279556731254,11.918292615055773,12.756434615897861,3.721203142490769,4.7802139885503765,9.134520741639053,9.950132842070335,4.565937116912996,,,,,4.427664167905695,10.029326474545254,10.89593187968354,3.4881387349098985,0,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,23,-1.3766
13,BA,736,621,0.2271437793970108,0.3093110918998718,-0.005462462082505226,0.3771180808544159,-0.773701012134552,0.6827697262479872,0.2877795696258545,1.156832218170166,0,2.6000000000000085,4.20166911180842,11.119356114590204,11.220829875730225,6.8322626616467845,9.553391679748486,13.64793471380549,13.721213074345233,6.428192414424921,,,,,13.873456380558228,14.070746100139512,14.123587060668068,6.372349349871999,0,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,23,-1.3766
3,AB,1039,917,0.16636855900287628,0.16313768923282623,-0.10883405059576035,0.22184427082538605,-1.1196507215499878,0.5877862595419847,0.16996243596076965,0.17213866114616394,0,0.5999999999999943,1.3408076153019586,3.827799015611881,3.990411809467165,4.263611168157291,0.3679361136011107,0.8049388698514693,0.9670939088486314,2.0720859173571156,0.4289241476281058,0.45282610709687,0.45915269558609095,2.0191559393544307,0.3285338108998422,0.7229917875493221,0.8863757762292905,2.0066189058228523,1,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,20,-0.7983
4,BA,899,810,0.0996135026216507,0.12392336130142212,-0.05448458343744278,0.1783880889415741,-1.5919538736343384,0.774074074074074,0.14918047189712524,0.5060717463493347,0,0.8000000000000114,1.9673075073905393,5.410442005470356,5.370227049300122,4.487354842702361,1.069340472254972,2.066156771971798,2.0002444845063567,1.544420533870175,4.0762900473814785,3.2811646801760492,3.2360136995286037,1.2878589672048542,3.75709171763643,3.66661408688289,3.620907835195199,1.239705554157546,1,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,20,-0.7983
14,AB,726,660,0.18543694913387299,0.2144024521112442,-0.07501347362995148,0.3243092894554138,-0.9394771456718445,0.7075757575757575,0.21933244168758392,0.7875334024429321,0,0.09999999999999432,8.243704152356587,22.36720817453801,23.154773498751524,10.475630325828705,4.09194739827699,7.0118742878177605,7.930831876972706,2.114360486095305,,,,,2.8731907319785273,6.433919962479245,7.4307571275937825,1.6317434042826915,1,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,20,-0.7983
15,BA,785,707,0.15619508922100067,0.19355890154838562,-0.014899181202054024,0.24675455689430237,-1.1280940771102905,0.6987270155586988,0.19934625923633575,0.2416801154613495,0,0.09999999999999432,2.3481315327853443,6.2969272304065855,6.308444719147214,3.414872405356865,3.1057699942823835,5.228313017205922,5.40549734229178,3.7760812581897594,12.25634122112056,5.052126684602796,4.785303344659155,2.574778714552679,6.544980399590058,6.43735332672619,6.464249899544397,3.8429610229602384,1,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,20,-0.7983
5,AB,970,894,0.10354983061552048,0.12988586723804474,0.016848735511302948,0.19706448912620544,-1.5281201601028442,0.7337807606263982,0.14167670905590057,0.7830095291137695,0,0.4000000000000057,2.215176339569767,6.2479734702291205,5.991049994826797,1.3379659941753703,2.328008675986335,4.942740049118012,4.6637343765334265,2.304398972653097,5.830252441338068,6.076075078313382,5.836444955486947,1.9248913714736366,2.266711446484104,5.054316220311861,4.771655716570871,2.0964621391047884,2,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,23,-1.1528
6,BA,898,830,0.11387918889522552,0.14523859322071075,0.008016465231776237,0.22422344982624054,-1.4811114072799683,0.6698795180722892,0.13280944526195526,1.3019137382507324,0,0.20000000000000284,1.2149290161921351,3.4514267911972545,3.6013977439094313,3.646633715272884,2.8999654225390525,5.905919295394561,6.036374802393339,4.694114591084861,7.2863276899350256,6.604309761391981,6.680104427032412,2.25629599730436,5.746437966296446,5.8901194549061895,6.000542730326825,1.955427693703665,2,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,23,-1.1528
16,AB,929,858,0.1417672336101532,0.16827495396137238,-0.0075516109354794025,0.22431743144989014,-1.235232949256897,0.5699300699300699,0.15001945197582245,0.83436518907547,0,0.30000000000001137,6.537162925595813,18.152786672231166,18.316142066534333,8.210058818426694,7.068969862039083,13.969868224181813,14.092212374281285,5.9084439269603495,11.642166031653366,9.848484008775667,9.994301219329776,4.243533806227029,6.460818201557771,14.884943640070611,15.00883662011767,6.321308963787153,2,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,23,-1.1528
17,BA,865,793,0.14110951125621796,0.17229433357715607,-0.0889938473701477,0.23840846121311188,-1.190134882926941,0.6166456494325346,0.15144604444503784,0.8850557804107666,0,0.10000000000000853,7.669882622675956,21.176887614040883,21.427797359924252,10.61524184939559,5.882243298282487,11.619590415720657,11.891409748066524,5.26579704666167,10.818503018465966,7.421540527510774,7.694353024042316,2.4478221834514664,8.389512562694046,8.326049810171847,8.592769647796471,2.631279746446564,2,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,23,-1.1528
7,AB,964,896,0.18439646065235138,0.22653687000274658,-0.009763019159436226,0.3769438564777374,-0.7008357644081116,0.5870535714285714,0.15566642582416534,0.7143412828445435,0,0.09999999999999432,2.8829070829387122,8.202539708632944,8.185954647720916,3.984302486175054,3.930986896372082,8.325486667003894,8.374294576336009,4.436665211046133,6.704143782410774,6.920350556207946,7.132702328244745,2.1833831451269123,3.5792850220849735,8.019075550459041,8.104222569590403,3.4959246416461425,3,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,25,-1.3704
9,BA,960,881,0.1487833708524704,0.18067365884780884,0.04497215151786804,0.23956140875816345,-1.0430631637573242,0.6220204313280363,0.15941689908504486,0.9815210103988647,0,0.10000000000000853,2.5108642184985093,7.179727123277357,6.990385838585143,2.1714326125962695,4.60347806555674,10.123463744983143,9.719711280839306,3.4734710069027837,7.169905460447034,7.680396005898003,7.316576671107618,2.769489085480916,7.635460357582208,7.760211611653561,7.406872745445815,2.921520439061466,3,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,25,-1.3704
18,AB,777,728,0.12047092616558075,0.1646987497806549,0.026764437556266785,0.20562368631362915,-1.4103994369506836,0.7568681318681318,0.17597322165966034,0.3412802517414093,0,0.3999999999999915,2.7729174860708197,7.519437872449844,7.5075668191736815,6.387308489103402,4.237906455910432,7.276949914454265,8.019313583028689,3.2367556959749817,17.435937896171655,7.3186141425428,8.224540255812563,3.017257501193881,2.5842008218812986,5.73291039059104,6.510459859031242,2.7667626025273377,3,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,25,-1.3704
19,BA,702,622,0.21422019600868225,0.23080888390541077,0.10344167053699493,0.4677371084690094,-0.5757279992103577,0.747588424437299,0.23949633538722992,1.769927740097046,0,0.09999999999999432,5.262918438373859,13.79638861288755,13.453896693406524,5.501153985981731,7.580490447706922,11.111569161988168,10.81533780222723,4.275851271476293,,,,,10.580461556354157,10.306146526056509,10.000024478633335,4.284480695420897,3,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,25,-1.3704
10,AB,710,647,0.26220619678497314,0.30397653579711914,-0.14449098706245422,0.36470165848731995,-0.39712467789649963,0.36476043276661513,0.20916663110256195,1.0583199262619019,0,0.10000000000000853,3.352910850671531,9.139391846342768,9.149218680584356,5.433755508573706,3.2432510555723386,5.800220571803376,5.871797904669377,4.535015543678275,,,,,3.088906820162809,6.744946357575574,6.815839201112872,4.524571863560617,4,cnn_r100_w512,cnn,100,512,gk5,1,0,57602,28,-0.4802
