run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
4,AB,c30,cor_lm,789.25,218.23,23.01,2.92,40.5,73.21,23.07,15.01,1.109,,,
4,AB,c60,plain,676.72,188.23,10.37,1.53,4.89,10.41,10.52,15.01,1.0,,,
4,AB,c60,gen_k1,676.72,188.23,8.48,1.25,7.24,10.85,8.78,15.01,1.0,,,
4,AB,c60,gen,676.72,188.23,33.85,5.0,19.08,33.91,33.98,15.01,1.045,,,
4,AB,c60,cor_k1,676.72,188.23,7.98,1.18,8.32,12.31,8.07,15.01,1.0,,,
4,AB,c60,cor,676.72,188.23,23.06,3.41,19.54,32.51,23.13,15.01,1.05,,,
4,AB,c60,cor_lm,676.72,188.23,23.06,3.41,19.3,32.16,23.13,15.01,1.05,,,
4,AB,turn,plain,418.33,116.08,14.54,3.48,10.56,14.69,14.87,15.01,1.0,,,
4,AB,turn,gen_k1,418.33,116.08,16.57,3.96,12.89,16.8,16.89,15.01,1.0,,,
4,AB,turn,gen,418.33,116.08,20.09,4.8,14.37,20.25,20.42,15.01,1.016,,,
4,AB,turn,cor_k1,418.33,116.08,6.05,1.45,8.9,12.13,6.28,15.01,1.0,,,
4,AB,turn,cor,418.33,116.08,7.41,1.77,7.95,11.43,7.63,15.01,1.014,,,
4,AB,turn,cor_lm,418.33,116.08,6.97,1.67,7.84,11.33,7.21,15.01,1.013,,,
4,AB,c30r,gen_k1,,,,,,,,,,6.8002961508999045,6.182850762808542,0.4153701306934641
4,AB,c30r,gen,,,,,,,,,,9.005528047971989,10.717825634871442,0.44366087564783036
4,AB,c30r,cor_k1,,,,,,,,,,7.4850668305296155,6.763576263954018,0.43365513285106333
4,AB,c30r,cor,,,,,,,,,,10.14970068372829,12.145869333129513,0.4501705386732198
